,pmi
食料安全保障,1.0986122886681098
過密,1.0986122886681098
無償教育,1.0986122886681098
若い女性,1.0986122886681098
子ども・子育て支援法改正案,1.0986122886681098
全体像,1.0986122886681098
観光資源,1.0986122886681098
町全体,1.0986122886681098
近隣市町村,1.0986122886681098
学校再編,1.0986122886681098
都市機能,1.0986122886681098
家庭庁を中心,1.0986122886681098
公的年金制度,1.0986122886681098
潜在的な待機児童,1.0986122886681098
高い学費,1.0986122886681098
母子健康手帳,1.0986122886681098
建設業,1.0986122886681098
議員,1.0986122886681098
大学進学率,1.0986122886681098
大学経営,1.0986122886681098
受験圧力,1.0986122886681098
未利用地,1.0986122886681098
国会職員,1.0986122886681098
無人アセット,1.0986122886681098
水道事業,1.0986122886681098
少子化・高齢化,1.0986122886681098
公共事業,1.0986122886681098
山口県,1.0986122886681098
持続可能な農業,1.0986122886681098
使い道,1.0986122886681098
都市再生,1.0986122886681098
地域医療構想,1.0986122886681098
生命保険会社,1.0986122886681098
"
・国家公務員",1.0986122886681098
高校無償化法案,1.0986122886681098
介護休暇,1.0986122886681098
余剰,1.0986122886681098
市営住宅,1.0986122886681098
地方制度改革,1.0986122886681098
介護事業者,1.0986122886681098
外国人材,1.0986122886681098
農業農村整備事業,1.0986122886681098
積極財政,1.0986122886681098
厳しい自治体,1.0986122886681098
"
・団地",1.0986122886681098
国内外,1.0986122886681098
地方税財政制度,1.0986122886681098
海外市場,1.0986122886681098
輸出促進,1.0986122886681098
ローカル路線,1.0986122886681098
地域活力,1.0986122886681098
秘書,1.0986122886681098
公共施設,1.0986122886681098
教育ローン,1.0986122886681098
理系人材,1.0986122886681098
学生数,1.0986122886681098
子育て支援手当,1.0986122886681098
私学助成,1.0986122886681098
行財政,1.0986122886681098
より効果的な施策,1.0986122886681098
若年世代,1.0986122886681098
"
・私立学校",1.0986122886681098
育児休業法,1.0986122886681098
このため,1.0986122886681098
世代間扶養,1.0986122886681098
新規就農者,1.0986122886681098
公立高校,1.0986122886681098
幼稚園教諭,1.0986122886681098
産学連携,1.0986122886681098
義務教育段階,1.0986122886681098
健康保険制度,1.0986122886681098
優先配分,1.0986122886681098
恩恵を受けること,1.0986122886681098
生徒減少,1.0986122886681098
農村活性化,1.0986122886681098
公立保育所,1.0986122886681098
余剰住宅,1.0986122886681098
都市計画制度,1.0986122886681098
金融立国,1.0986122886681098
扶養義務,1.0986122886681098
クラス,1.0986122886681098
法制化,1.0986122886681098
電子化,1.0986122886681098
経営判断,1.0986122886681098
"賛成
・高齢者",1.0986122886681098
公共交通インフラ,1.0986122886681098
再整備,1.0986122886681098
持続可能な形,1.0986122886681098
収容定員,1.0986122886681098
地方都市,1.0986122886681098
安全保障,0.9162907318741551
学費無償化,0.9162907318741551
人口流出,0.8754687373538999
使途,0.8754687373538999
国民生活,0.8754687373538999
影響を認識,0.8754687373538999
首長,0.8754687373538999
私立大学,0.8754687373538999
"
・自治体",0.8754687373538999
"支持
・人口減少",0.8109302162163288
コンパクトシティ,0.8109302162163288
限られた財源,0.8109302162163288
厳しい中,0.8109302162163288
地方財政,0.8109302162163288
関係者,0.8109302162163288
与党,0.8109302162163288
移転,0.8109302162163288
最大限,0.8109302162163288
財政政策,0.8109302162163288
定員,0.8109302162163288
社会状況,0.8109302162163288
中山間地域,0.8109302162163288
税収,0.8109302162163288
安定財源,0.7621400520468967
農村地域,0.7621400520468967
重要であるとの認識,0.7621400520468967
地方経済,0.7621400520468967
"影響を懸念
・少子化",0.7621400520468967
"
・人口減少社会",0.750305594399894
税金,0.7419373447293773
子育て支援を充実させる必要,0.6931471805599453
特別会計,0.6931471805599453
いない現状を批判,0.6931471805599453
迅速な対応,0.6931471805599453
経済的負担を軽減する必要,0.6931471805599453
喪失,0.6931471805599453
一体改革,0.6931471805599453
引上げ,0.6931471805599453
根本的な問題解決,0.6931471805599453
法人税,0.6931471805599453
寄附,0.6931471805599453
省人化,0.6931471805599453
無人化,0.6931471805599453
障害者,0.6931471805599453
地方支援,0.6931471805599453
地方移住,0.6931471805599453
"支持
・少子化対策",0.6931471805599453
質向上を重視,0.6931471805599453
財政健全化,0.6931471805599453
社会保障改革,0.6931471805599453
